,tweet_id,favorites,retweets
1383,700029284593901568,2232,647
1384,700002074055016451,3575,1500
1385,699801817392291840,3300,1074
1386,699788877217865730,2432,546
1387,699779630832685056,2994,1376
1388,699775878809702401,2109,673
1389,699691744225525762,11077,5089
1390,699446877801091073,6402,2895
1391,699434518667751424,2349,568
1392,699423671849451520,1478,371
1393,699413908797464576,2220,682
1394,699370870310113280,2031,489
1395,699323444782047232,3407,967
1396,699088579889332224,2416,700
1397,699079609774645248,2635,729
1398,699072405256409088,3235,1307
1399,699060279947165696,4085,2019
1400,699036661657767936,2820,1321
1401,698989035503689728,3658,1089
1402,698953797952008193,2923,1000
1403,698907974262222848,2746,686
1404,698710712454139905,2673,760
1405,698703483621523456,1571,421
1406,698635131305795584,1381,378
1407,698549713696649216,2502,689
1408,698355670425473025,2012,502
1409,698342080612007937,2449,1056
1410,698262614669991936,5127,2241
1411,698195409219559425,18135,6636
1412,698178924120031232,3040,815
1413,697995514407682048,1640,366
1414,697990423684476929,3548,1431
1415,697943111201378304,2594,764
1416,697881462549430272,3257,1318
1417,697630435728322560,1883,602
1418,697616773278015490,3406,1123
1419,697596423848730625,3265,1403
1420,697575480820686848,2208,561
1421,697516214579523584,2241,1259
1422,697482927769255936,2615,753
1423,697463031882764288,3691,1535
1424,697270446429966336,5042,2062
1425,697259378236399616,3556,1112
1426,697255105972801536,3259,1293
1427,697242256848379904,2710,737
1428,696900204696625153,3451,1136
1429,696894894812565505,2545,749
1430,696886256886657024,5227,1985
1431,696877980375769088,2645,791
1432,696754882863349760,1586,392
1433,696744641916489729,2256,1057
1434,696713835009417216,2572,734
1435,696518437233913856,4211,1863
1436,696490539101908992,1319,167
1437,696488710901260288,2749,1146
1438,696405997980676096,3471,1265
1439,696100768806522880,2093,737
1440,695816827381944320,3239,1300
1441,695794761660297217,3440,865
1442,695767669421768709,2020,835
1443,695629776980148225,4944,2340
1444,695446424020918272,4711,2000
1445,695409464418041856,9299,3957
1446,695314793360662529,3938,1644
1447,695095422348574720,2839,676
1448,695074328191332352,3068,1223
1449,695064344191721472,1741,670
1450,695051054296211456,2869,877
1451,694925794720792577,2908,1017
1452,694905863685980160,2997,1042
1453,694669722378485760,37953,15964
1454,694356675654983680,1629,323
1455,694352839993344000,2205,690
1456,694342028726001664,1699,547
1457,694329668942569472,2172,554
1458,694206574471057408,4519,2268
1459,694183373896572928,3183,1031
1460,694001791655137281,3647,1161
1461,693993230313091072,2021,450
1462,693942351086120961,1866,409
1463,693647888581312512,2915,660
1464,693644216740769793,1448,143
1465,693642232151285760,2745,462
1466,693629975228977152,2644,883
1467,693622659251335168,1661,412
1468,693590843962331137,5477,2187
1469,693582294167244802,1780,286
1470,693486665285931008,1908,686
1471,693280720173801472,3622,1384
1472,693267061318012928,2571,909
1473,693262851218264065,2412,561
1474,693231807727280129,3081,820
1475,693155686491000832,8525,3563
1476,693109034023534592,1855,680
1477,693095443459342336,2021,515
1478,692919143163629568,2886,827
1479,692905862751522816,2635,981
1480,692901601640583168,1938,671
1481,692894228850999298,2468,896
1482,692828166163931137,3103,980
1483,692752401762250755,7381,4051
1484,692568918515392513,4671,1710
1485,692535307825213440,3451,1504
1486,692530551048294401,1990,468
1487,692423280028966913,1592,259
1488,692417313023332352,10125,3847
1489,692187005137076224,2717,913
1490,692158366030913536,2326,886
1491,692142790915014657,1766,434
1492,692041934689402880,3667,1411
1493,692017291282812928,3093,1065
1494,691820333922455552,4258,1829
1495,691793053716221953,8799,4663
1496,691756958957883396,3126,1146
1497,691675652215414786,2088,567
1498,691483041324204033,2560,644
1499,691459709405118465,4388,1279
1500,691444869282295808,2858,942
1501,691416866452082688,20931,8510
1502,691321916024623104,2788,736
1503,691096613310316544,3206,1007
1504,691090071332753408,1839,379
1505,690989312272396288,6402,3213
1506,690959652130045952,3860,1401
1507,690938899477221376,4469,2215
1508,690932576555528194,3559,1130
1509,690735892932222976,4072,1427
1510,690728923253055490,2338,582
1511,690690673629138944,2504,882
1512,690649993829576704,1412,316
1513,690607260360429569,313,19
1514,690597161306841088,2124,671
1515,690400367696297985,2013,500
1516,690374419777196032,3502,964
1517,690360449368465409,2878,993
1518,690348396616552449,1617,561
1519,690248561355657216,1819,461
1520,690021994562220032,3014,1156
1521,690015576308211712,2699,820
1522,690005060500217858,3948,1876
1523,689999384604450816,1537,418
1524,689993469801164801,1589,510
1525,689977555533848577,1474,493
1526,689905486972461056,2614,772
1527,689877686181715968,3253,1320
1528,689835978131935233,2337,841
1529,689661964914655233,3450,1028
1530,689659372465688576,11241,4322
1531,689623661272240129,2419,729
1532,689599056876867584,12575,6138
1533,689557536375177216,2225,511
1534,689517482558820352,3671,1587
1535,689289219123089408,2436,1038
1536,689283819090870273,3558,1230
1537,689280876073582592,2162,803
1538,689275259254616065,1251,278
1539,689255633275777024,2775,1196
1540,689154315265683456,3311,1114
1541,689143371370250240,2193,576
1542,688916208532455424,2948,966
1543,688908934925697024,2280,859
1544,688898160958271489,2271,878
1545,688894073864884227,2417,781
1546,688828561667567616,1481,414
1547,688804835492233216,1030,222
1548,688789766343622656,2388,738
1549,688547210804498433,2819,777
1550,688519176466644993,2487,810
1551,688385280030670848,10054,4948
1552,688211956440801280,2396,932
1553,688179443353796608,2286,658
1554,688116655151435777,3049,874
1555,688064179421470721,1853,401
1556,687841446767013888,5921,2823
1557,687826841265172480,2943,1263
1558,687818504314159109,2710,1066
1559,687807801670897665,2587,781
1560,687732144991551489,1905,734
1561,687704180304273409,2630,938
1562,687664829264453632,2095,570
1563,687494652870668288,2068,642
1564,687480748861947905,1726,279
1565,687476254459715584,2143,605
1566,687460506001633280,2203,604
1567,687399393394311168,2048,695
1568,687317306314240000,21750,10209
1569,687312378585812992,4700,2117
1570,687127927494963200,5912,2545
1571,687124485711986689,2337,563
1572,687109925361856513,6275,2757
1573,687102708889812993,2526,1102
1574,687096057537363968,2417,682
1575,686947101016735744,9290,3529
1576,686760001961103360,3800,1530
1577,686749460672679938,3761,1638
1578,686730991906516992,4490,1330
1579,686683045143953408,3024,894
1580,686618349602762752,3983,1520
1581,686606069955735556,2035,601
1582,686394059078897668,1898,759
1583,686386521809772549,3504,985
1584,686377065986265092,2392,629
1585,686358356425093120,2373,759
1586,686286779679375361,4328,1858
1587,686050296934563840,2383,828
1588,686035780142297088,1255,135
1589,686034024800862208,3366,1309
1590,686007916130873345,2670,467
1591,686003207160610816,1971,718
1592,685973236358713344,2284,601
1593,685943807276412928,1773,684
1594,685906723014619143,8144,3247
1595,685681090388975616,2190,140
1596,685667379192414208,2529,648
1597,685663452032069632,3508,1627
1598,685641971164143616,3163,867
1599,685547936038666240,35651,17456
1600,685532292383666176,3285,1283
1601,685325112850124800,10293,4447
1602,685321586178670592,2866,724
1603,685315239903100929,3612,1211
1604,685307451701334016,2230,490
1605,685268753634967552,3361,1344
1606,685198997565345792,2509,748
1607,685169283572338688,4425,1594
1608,684969860808454144,2475,430
1609,684959798585110529,7202,3493
1610,684940049151070208,3471,1163
1611,684926975086034944,3792,538
1612,684914660081053696,3786,1631
1613,684902183876321280,2023,598
1614,684880619965411328,2265,922
1615,684830982659280897,37950,24062
1616,684800227459624960,2927,1101
1617,684594889858887680,9684,3950
1618,684588130326986752,4441,1572
1619,684567543613382656,3261,1388
1620,684538444857667585,2873,1072
1621,684481074559381504,4178,1303
1622,684460069371654144,2134,618
1623,684241637099323392,8843,3668
1624,684225744407494656,1341,236
1625,684222868335505415,4159,1536
1626,684200372118904832,2349,1149
1627,684195085588783105,2066,585
1628,684188786104872960,3763,1317
1629,684177701129875456,2179,749
1630,684147889187209216,3212,1664
1631,684122891630342144,2145,532
1632,684097758874210310,4446,1600
1633,683857920510050305,4103,1239
1634,683852578183077888,2080,394
1635,683849932751646720,2831,1097
1636,683834909291606017,2831,1241
1637,683828599284170753,3011,1171
1638,683773439333797890,3622,1507
1639,683742671509258241,7053,3720
1640,683515932363329536,7953,3234
1641,683498322573824003,3411,1070
1642,683481228088049664,2836,1099
1643,683462770029932544,2634,751
1644,683449695444799489,4210,1793
1645,683391852557561860,8220,2652
1646,683357973142474752,3182,1048
1647,683142553609318400,3107,1159
1648,683111407806746624,3681,1020
1649,683098815881154561,2329,724
1650,683078886620553216,2137,623
1651,683030066213818368,2330,811
1652,682962037429899265,40060,18667
1653,682808988178739200,1913,206
1654,682788441537560576,2662,1244
1655,682750546109968385,1637,485
1656,682697186228989953,1412,396
1657,682662431982772225,3288,1190
1658,682638830361513985,2223,669
1659,682429480204398592,3707,1291
1660,682406705142087680,8186,1975
1661,682393905736888321,2395,757
1662,682389078323662849,1799,515
1663,682303737705140231,3330,1114
1664,682259524040966145,4508,1358
1665,682242692827447297,3512,1320
1666,682088079302213632,19811,11054
1667,682059653698686977,5362,1885
1668,682047327939461121,3472,1074
1669,682032003584274432,7108,2248
1670,682003177596559360,3393,1698
1671,681981167097122816,2988,1143
1672,681891461017812993,2654,937
1673,681694085539872773,13788,4495
1674,681679526984871937,1890,494
1675,681654059175129088,2853,1028
1676,681610798867845120,2068,523
1677,681579835668455424,3829,1459
1678,681523177663676416,15482,6496
1679,681340665377193984,1771,309
1680,681339448655802368,10040,4524
1681,681320187870711809,2881,848
1682,681302363064414209,4262,2037
1683,681297372102656000,3433,1070
1684,681281657291280384,3467,1234
1685,681261549936340994,1567,303
1686,681242418453299201,1611,609
1687,681231109724700672,2578,534
1688,681193455364796417,4011,1657
1689,680970795137544192,2621,737
1690,680959110691590145,4919,2213
1691,680940246314430465,3476,1191
1692,680934982542561280,2239,490
1693,680913438424612864,2576,694
1694,680889648562991104,1911,410
1695,680836378243002368,3720,1489
1696,680805554198020098,2336,740
1697,680801747103793152,2559,913
1698,680798457301471234,3080,1164
1699,680609293079592961,2847,796
1700,680583894916304897,3887,1490
1701,680497766108381184,4577,2136
1702,680494726643068929,1846,535
1703,680473011644985345,2731,832
1704,680440374763077632,1555,555
1705,680221482581123072,1566,324
1706,680206703334408192,3057,1303
1707,680191257256136705,2307,569
1708,680176173301628928,4202,1736
1709,680161097740095489,2492,814
1710,680145970311643136,3891,1941
1711,680130881361686529,2476,1059
1712,680115823365742593,2926,1014
1713,680100725817409536,3835,1519
1714,680085611152338944,13769,9866
1715,680070545539371008,2771,972
1716,680055455951884288,17999,7925
1717,679877062409191424,2122,714
1718,679872969355714560,2328,736
1719,679862121895714818,2640,688
1720,679854723806179328,3097,1374
1721,679844490799091713,2558,869
1722,679828447187857408,39126,15567
1723,679777920601223168,3336,1252
1724,679736210798047232,2264,894
1725,679729593985699840,2325,917
1726,679722016581222400,1786,527
1727,679530280114372609,5129,2303
1728,679527802031484928,2856,809
1729,679511351870550016,3633,1434
1730,679503373272485890,3415,1650
1731,679475951516934144,2260,712
1732,679462823135686656,34291,20912
1733,679405845277462528,2565,1343
1734,679158373988876288,23188,9021
1735,679148763231985668,2987,1142
1736,679132435750195208,3200,1291
1737,679111216690831360,6425,2848
1738,679062614270468097,18423,9151
1739,679047485189439488,2430,764
1740,679001094530465792,3039,1363
1741,678991772295516161,2504,1313
1742,678969228704284672,1770,516
1743,678800283649069056,2769,998
1744,678798276842360832,3750,1322
1745,678774928607469569,2993,1023
1746,678767140346941444,3798,1531
1747,678764513869611008,1756,534
1748,678755239630127104,7675,3679
1749,678740035362037760,4040,1899
1750,678708137298427904,5978,2707
1751,678675843183484930,3084,1658
1752,678643457146150913,2213,480
1753,678446151570427904,4283,1754
1754,678424312106393600,5827,2833
1755,678410210315247616,4563,2033
1756,678399652199309312,61503,30343
1757,678396796259975168,1708,466
1758,678389028614488064,2000,464
1759,678380236862578688,2615,1000
1760,678341075375947776,1865,597
1761,678334497360859136,1398,297
1762,678278586130948096,12333,6720
1763,678255464182861824,1700,411
1764,678023323247357953,2067,434
1765,678021115718029313,14767,7032
1766,677961670166224897,3653,1851
1767,677918531514703872,1447,453
1768,677895101218201600,5186,2349
1769,677716515794329600,3271,1082
1770,677700003327029250,3630,1590
1771,677698403548192770,1312,356
1772,677687604918272002,2640,931
1773,677673981332312066,3574,1651
1774,677662372920729601,2097,1080
1775,677644091929329666,2011,877
1776,677573743309385728,2285,809
1777,677565715327688705,1383,508
1778,677557565589463040,2619,1294
1779,677547928504967168,7435,4004
1780,677530072887205888,1141,247
1781,677335745548390400,3273,1984
1782,677334615166730240,1458,325
1783,677331501395156992,1170,262
1784,677328882937298944,3884,1659
1785,677314812125323265,1758,600
1786,677301033169788928,1337,459
1787,677269281705472000,2125,778
1788,677228873407442944,3779,1808
1789,677187300187611136,2922,1014
1790,676975532580409345,2964,1180
1791,676957860086095872,2355,893
1792,676949632774234114,1386,437
1793,676948236477857792,2315,964
1794,676946864479084545,1818,419
1795,676942428000112642,2216,845
1796,676936541936185344,13602,5416
1797,676916996760600576,3177,1975
1798,676897532954456065,2390,804
1799,676864501615042560,2244,786
1800,676821958043033607,24706,17253
1801,676819651066732545,1924,727
1802,676811746707918848,1510,466
1803,676776431406465024,5310,2207
1804,676617503762681856,3094,1086
1805,676613908052996102,1157,213
1806,676606785097199616,2010,484
1807,676603393314578432,1250,432
1808,676593408224403456,4882,2373
1809,676590572941893632,980,140
1810,676588346097852417,2490,880
1811,676582956622721024,1290,309
1812,676575501977128964,2766,1242
1813,676533798876651520,2000,608
1814,676496375194980353,1613,592
1815,676470639084101634,12429,5131
1816,676440007570247681,1832,735
1817,676430933382295552,1488,378
1818,676263575653122048,2208,599
1819,676237365392908289,1302,329
1820,676219687039057920,79156,34068
1821,676215927814406144,1848,648
1822,676191832485810177,2428,1129
1823,676146341966438401,2049,730
1824,676121918416756736,2294,1279
1825,676101918813499392,2989,1266
1826,676098748976615425,3221,1581
1827,676089483918516224,1404,472
1828,675898130735476737,1744,643
1829,675891555769696257,2266,957
1830,675888385639251968,2539,1053
1831,675878199931371520,4441,1546
1832,675870721063669760,1746,622
1833,675853064436391936,2869,1434
1834,675849018447167488,1002,167
1835,675845657354215424,2432,981
1836,675822767435051008,1625,581
1837,675820929667219457,1118,252
1838,675798442703122432,10918,3708
1839,675781562965868544,1719,522
1840,675740360753160193,1235,381
1841,675710890956750848,2013,910
1842,675707330206547968,2114,758
1843,675706639471788032,684,104
1844,675534494439489536,1914,460
1845,675531475945709568,1250,423
1846,675522403582218240,1106,309
1847,675517828909424640,1387,498
1848,675501075957489664,18217,6369
1849,675497103322386432,3329,1424
1850,675489971617296384,1374,657
1851,675483430902214656,1957,1060
1852,675432746517426176,1603,619
1853,675372240448454658,1801,550
1854,675362609739206656,1114,254
1855,675354435921575936,34739,18694
1856,675349384339542016,4181,2483
1857,675334060156301312,2954,1406
1858,675166823650848770,3835,1764
1859,675153376133427200,6684,2854
1860,675149409102012420,3967,1840
1861,675147105808306176,1002,265
1862,675146535592706048,1269,342
1863,675145476954566656,2260,986
1864,675135153782571009,1369,534
1865,675113801096802304,2079,857
1866,675111688094527488,1021,276
1867,675109292475830276,2954,1235
1868,675047298674663426,1123,358
1869,675015141583413248,2864,1302
1870,675006312288268288,1030,245
1871,675003128568291329,1639,510
1872,674999807681908736,2391,1212
1873,674805413498527744,914,385
1874,674800520222154752,3179,936
1875,674793399141146624,2653,1200
1876,674790488185167872,1163,273
1877,674788554665512960,853,227
1878,674781762103414784,2117,1317
1879,674774481756377088,1191,524
1880,674767892831932416,1945,866
1881,674764817387900928,836,259
1882,674754018082705410,1441,484
1883,674752233200820224,1557,505
1884,674743008475090944,1482,596
1885,674742531037511680,517,54
1886,674739953134403584,1180,425
1887,674737130913071104,678,100
1888,674690135443775488,1214,504
1889,674670581682434048,1709,707
1890,674664755118911488,975,274
1891,674646392044941312,1506,548
1892,674644256330530816,1083,299
1893,674638615994089473,1777,636
1894,674632714662858753,1588,623
1895,674606911342424069,996,111
1896,674468880899788800,6560,2235
